s,A(s) (GHz),B(s) (GHz),C (normalized)
3.29329300E-01,9.47056800E-01,1.48881100E+00,3.92122400E-01
3.30330300E-01,9.39621000E-01,1.49435600E+00,3.92530000E-01
3.31331300E-01,9.32519800E-01,1.49991100E+00,3.92936600E-01
3.32332300E-01,9.25418700E-01,1.50547700E+00,3.93343300E-01
3.33333300E-01,9.18317500E-01,1.51105300E+00,3.93749900E-01
3.34334300E-01,9.11216400E-01,1.51663900E+00,3.94156500E-01
3.35335300E-01,9.04115200E-01,1.52223600E+00,3.94563100E-01
3.36336300E-01,8.97014100E-01,1.52784300E+00,3.94969700E-01
3.37337300E-01,8.89912900E-01,1.53346000E+00,3.95376400E-01
3.38338300E-01,8.82811700E-01,1.53908700E+00,3.95783000E-01
3.39339300E-01,8.75710600E-01,1.54472500E+00,3.96189600E-01
3.40340300E-01,8.68609400E-01,1.55037300E+00,3.96596200E-01
3.41341300E-01,8.61508300E-01,1.55603200E+00,3.97002800E-01
3.42342300E-01,8.54407100E-01,1.56170000E+00,3.97409500E-01
3.43343300E-01,8.47306000E-01,1.56737900E+00,3.97816100E-01
3.44344300E-01,8.40204800E-01,1.57306900E+00,3.98222700E-01
3.45345300E-01,8.33103600E-01,1.57876800E+00,3.98629300E-01
3.46346300E-01,8.26002500E-01,1.58447800E+00,3.99036000E-01
3.47347300E-01,8.18901300E-01,1.59019900E+00,3.99442600E-01
3.48348300E-01,8.11800200E-01,1.59592900E+00,3.99849200E-01
3.49349300E-01,8.04699000E-01,1.60167000E+00,4.00255800E-01
3.50350400E-01,7.97597900E-01,1.60742100E+00,4.00662400E-01
3.51351400E-01,7.90998200E-01,1.61318300E+00,4.01070700E-01
3.52352400E-01,7.84685300E-01,1.61895500E+00,4.01479800E-01
3.53353400E-01,7.78372300E-01,1.62473700E+00,4.01888900E-01
3.54354400E-01,7.72059400E-01,1.63052900E+00,4.02298100E-01
3.55355400E-01,7.65746500E-01,1.63633200E+00,4.02707200E-01
3.56356400E-01,7.59433500E-01,1.64214500E+00,4.03116300E-01
3.57357400E-01,7.53120600E-01,1.64796800E+00,4.03525500E-01
3.58358400E-01,7.46807700E-01,1.65380200E+00,4.03934600E-01
3.59359400E-01,7.40494800E-01,1.65964600E+00,4.04343700E-01
3.60360400E-01,7.34181800E-01,1.66550000E+00,4.04752900E-01
3.61361400E-01,7.27868900E-01,1.67136500E+00,4.05162000E-01
3.62362400E-01,7.21556000E-01,1.67724000E+00,4.05571200E-01
3.63363400E-01,7.15243000E-01,1.68312500E+00,4.05980300E-01
3.64364400E-01,7.08930100E-01,1.68902000E+00,4.06389400E-01
3.65365400E-01,7.02617200E-01,1.69492600E+00,4.06798600E-01
3.66366400E-01,6.96304200E-01,1.70084200E+00,4.07207700E-01
3.67367400E-01,6.89991300E-01,1.70676900E+00,4.07616800E-01
3.68368400E-01,6.83678400E-01,1.71270500E+00,4.08026000E-01
3.69369400E-01,6.77365400E-01,1.71865200E+00,4.08435100E-01
3.70370400E-01,6.71052500E-01,1.72461000E+00,4.08844200E-01
3.71371400E-01,6.64739600E-01,1.73057700E+00,4.09253400E-01
3.72372400E-01,6.58426700E-01,1.73655500E+00,4.09662500E-01
3.73373400E-01,6.52373600E-01,1.74254400E+00,4.10074700E-01
3.74374400E-01,6.46815700E-01,1.74854200E+00,4.10492900E-01
3.75375400E-01,6.41257700E-01,1.75455100E+00,4.10911000E-01
3.76376400E-01,6.35699800E-01,1.76057000E+00,4.11329100E-01
3.77377400E-01,6.30141900E-01,1.76660000E+00,4.11747200E-01
3.78378400E-01,6.24584000E-01,1.77264000E+00,4.12165300E-01
3.79379400E-01,6.19026100E-01,1.77869000E+00,4.12583400E-01
3.80380400E-01,6.13468100E-01,1.78475000E+00,4.13001500E-01
3.81381400E-01,6.07910200E-01,1.79082100E+00,4.13419700E-01
3.82382400E-01,6.02352300E-01,1.79690200E+00,4.13837800E-01
3.83383400E-01,5.96794400E-01,1.80299300E+00,4.14255900E-01
3.84384400E-01,5.91236500E-01,1.80909500E+00,4.14674000E-01
